企業情報_1_名前,企業情報_2_サイト,企業情報_3_求人サイト企業情報,連絡先_1_住所,連絡先_2,連絡先_3,連絡先_4
株式会社伊東商会,,https://employment.en-japan.com/desc_1040753/?PK=AFAC77&arearoute=1,本社／千葉県銚子市外川町2-10617,採用担当,0479-22-2058,
株式会社Den-Den,,https://employment.en-japan.com/desc_1040821/?PK=AFAC77&arearoute=1,本社／〒468-0064　愛知県名古屋市天白区道明町161番地,採用担当,052-746-1250,
株式会社山口ナット,https://www.ynut.co.jp,https://employment.en-japan.com/desc_1040923/?PK=AFAC77&arearoute=1,【埼玉工場】/〒349-1125/埼玉県久喜市高柳1510-1,採用担当,0480-52-6791,
株式会社須藤黒板製作所,http://www.sudoh-net.com/,https://employment.en-japan.com/desc_1040973/?PK=AFAC77&arearoute=1,■本社/〒132-0035　 東京都江戸川区平井7-17-35,採用担当,03-3617-8701,
株式会社ブレイン,https://www.brain-world.jp/index.html,https://employment.en-japan.com/desc_1041056/?PK=AFAC77&arearoute=1,広島事業所／〒733-0021/広島県広島市西区上天満町8-14　ロアール上天満2F,採用担当,082-275-6310,
株式会社ブレイン,https://www.brain-world.jp/index.html,https://employment.en-japan.com/desc_1041058/?PK=AFAC77&arearoute=1,広島事業所／〒733-0021/広島県広島市西区上天満町8-14　ロアール上天満2F,採用担当,082-275-6310,
関東電話工事株式会社,,https://employment.en-japan.com/desc_1041067/?PK=AFAC77&arearoute=1,【本社】/〒105-0001 /東京都港区虎ノ門3-18-19,採用担当,03-5425-2541,
コナンファシリティーズ株式会社,http://futaba2009.co.jp/,https://employment.en-japan.com/desc_1041317/?PK=AFAC77&arearoute=1,【本社】/〒141-0022　東京都品川区東五反田2-5-4　コナン五反田ビル2階,採用担当,03-5791-7211,
株式会社新宏,,https://employment.en-japan.com/desc_1041817/?PK=AFAC77&arearoute=1,【本社】/〒352-0016/埼玉県新座市馬場3-9-1,採用担当,【048-299-6158】または【090-3347-9874】,
株式会社京王設備サービス（京王グループ）,http://www.keio-setsubi.co.jp,https://employment.en-japan.com/desc_1041841/?PK=AFAC77&arearoute=1,〒150-0045/東京都渋谷区神泉町4-6 神泉駅ビル,人事担当,03-5456-8718(平日:9時30分～18時),
日本宅配システム株式會社,https://www.j-d-sys.com/,https://employment.en-japan.com/desc_1042039/?PK=AFAC77&arearoute=1,【名古屋本社】/〒461-0004/愛知県名古屋市東区葵1-25-1　ニッシンビル4階,請井,052-935-0111,
株式会社NASH EST,http://nash-jp.com,https://employment.en-japan.com/desc_1042129/?PK=AFAC77&arearoute=1,株式会社NASH EST／東京都足立区新田3-10-4,採用担当,03-5959-4747,
株式会社豊,http://www.k-yutaka.jp/,https://employment.en-japan.com/desc_1042181/?PK=AFAC77&arearoute=1,【第二工場】/〒457-0826 /名古屋市南区中割町4-45-1,採用担当,052-614-6271,
株式会社レソリューション,http://www.resolution.co.jp,https://employment.en-japan.com/desc_1042219/?PK=AFAC77&arearoute=1,〒101-0021/東京都千代田区外神田4-14-1 秋葉原UDX サウスウィング10F,レソリューション採用担当,0120-009-950,info@resolution.co.jp
株式会社レソリューション,http://www.resolution.co.jp,https://employment.en-japan.com/desc_1042221/?PK=AFAC77&arearoute=1,〒101-0021/東京都千代田区外神田4-14-1 秋葉原UDX サウスウィング10F,レソリューション採用担当,0120-009-950,info@resolution.co.jp
柳田運輸株式会社,http://www.ygd.co.jp/,https://employment.en-japan.com/desc_1042300/?PK=AFAC77&arearoute=1,〒121-0075/東京都足立区一ツ家1-2-18,採用担当,03-3859-1051,
日本原子力防護システム株式会社,http://www.jnss.co.jp/company/,https://employment.en-japan.com/desc_1042315/?PK=AFAC77&arearoute=1,〒105-0001/東京都港区虎ノ門2-10-1　虎ノ門ツインビルディング東棟,採用担当,03-6372-0370,
五島海運株式会社,http://gosima.co.jp/,https://employment.en-japan.com/desc_1042528/?PK=AFAC77&arearoute=1,【神戸本社】〒651-0082/兵庫県神戸市中央区小野浜町5-11,採用担当,078-393-5409,
株式会社アイザワビルサービス,http://www.aizawa-rm.co.jp/,https://employment.en-japan.com/desc_1042587/?PK=AFAC77&arearoute=1,〒163-0218/東京都新宿区西新宿2丁目6番1号　新宿住友ビル4階,採用担当,03-5909-2415,
ゼンマーケット株式会社,https://corporate.zenmarket.jp/,https://employment.en-japan.com/desc_1040149/?PK=AFAC77&arearoute=1,【本社】/〒550-0012/大阪府大阪市西区立売堀1-3-11 ダイタイビル5F,採用担当,06-4560-6092,
ゼンマーケット株式会社,https://corporate.zenmarket.jp/,https://employment.en-japan.com/desc_1040150/?PK=AFAC77&arearoute=1,【本社】/〒550-0012/大阪府大阪市西区立売堀1-3-11 ダイタイビル5F,採用担当,06-4560-6092,
株式会社トミーズコーポレーション,https://www.tmys.co.jp,https://employment.en-japan.com/desc_1040877/?PK=AFAC77&arearoute=1,【本社】/〒595-0015/大阪府泉大津市二田町3-2-23,採用担当,0725-23-3000,
有限会社エフ・エル・シー,http://f-l-c.com/,https://employment.en-japan.com/desc_1041107/?PK=AFAC77&arearoute=1,【本社】/千葉県市川市原木2290　ハイツアキバ1F,採用担当,047-702-8877,
株式会社RCS,https://www.r-c-s.jp/,https://employment.en-japan.com/desc_1036506/?PK=765249&arearoute=1,■本社/〒651-0085　兵庫県神戸市中央区八幡通3丁目1-14　サンシポートビル6F,採用担当,0120-504-353(受付時間：9:30～12:00・13:00～18:00/月～金),
株式会社サン・プロテック,http://www.purotec.co.jp/,https://employment.en-japan.com/desc_1036666/?PK=765249&arearoute=1,＜本社＞/〒470-0373/愛知県豊田市四郷町山畑139番地28,採用担当　酒井,0565-44-0151(080-2658-4863)※携帯電話のほうがつながりやすいです。,
株式会社エルフ 中部営業所,http://www.elf-inc.co.jp,https://employment.en-japan.com/desc_1037001/?PK=765249&arearoute=1,【中部営業所】/〒455-0813/愛知県名古屋市港区善進本町338,採用担当,052-382-2321,
株式会社ワールドコーポレーション,https://www.w-corp.jp/,https://employment.en-japan.com/desc_1037721/?PK=765249&arearoute=1,【本社】/〒102-0084/東京都千代田区2番町3番地5　麹町三葉ビル3階,採用担当,採用専用ダイヤル：0120-983-477,
株式会社フジハラ,http://fujihara-wire.main.jp,https://employment.en-japan.com/desc_1037883/?PK=765249&arearoute=1,〒550-0014/大阪府大阪市西区北堀江1-1-3　四ツ橋日生ビル別館7階,採用担当,06-6534-3325,fujihara-desk5@outlook.jp
株式会社アーキ・ジャパン,http://akijapan.co.jp,https://employment.en-japan.com/desc_1039135/?PK=765249&arearoute=1,＜本社＞/〒163-0805/東京都新宿区西新宿2-4-1 新宿NSビル5F,採用担当・コンタクトセンター,フリ-ダイヤル　0120-60-2323,
日研トータルソーシング株式会社,https://nikken-career.jp,https://employment.en-japan.com/desc_1039219/?PK=765249&arearoute=1,【本社】〒144-0051/東京都大田区西蒲田7-23-3　日研第一ビル,採用担当,0120-45-7207,
株式会社昭和工芸,http://showakogei.com,https://employment.en-japan.com/desc_1040148/?PK=765249&arearoute=1,【本社】/〒547-0001/大阪府大阪市平野区加美北7-2-15,兵藤俊昭,06-6791-8678,
株式会社ハマキョウレックス,http://www.hamakyorex.co.jp/index.html,https://employment.en-japan.com/desc_1040367/?PK=765249&arearoute=1,【伊賀営業所】/〒519-1416/三重県伊賀市新堂谷口578,総務,0595-45-5541,
無限電光株式会社,https://www.hit-air.com/,https://employment.en-japan.com/desc_1040538/?PK=765249&arearoute=1,◆本社/〒468－0055/愛知県名古屋市天白区池場1-1012,竹内,052-807-7750,
株式会社オアシス・イラボレーション,http://www.oasis-1.co.jp/,https://employment.en-japan.com/desc_1040568/?PK=765249&arearoute=1,【東京本社】〒136-0076 /東京都江東区南砂2-36-11 ACNプライムタワー東陽町6F,油谷,03-5653-1811,
株式会社クオリティライフ・コンシェルジュ,http://www.ql-c.co.jp/,https://employment.en-japan.com/desc_1040985/?PK=765249&arearoute=1,〒530-0044/大阪府大阪市北区東天満 2-9-1 若杉センタービル本館10階,採用担当,06-6882-0303※営業電話はお控えください。,
株式会社藤工業,,https://employment.en-japan.com/desc_1041273/?PK=765249&arearoute=1,本社／神奈川県相模原市中央区宮下本町2-20-13,採用担当,080-1127-3500,
株式会社サンケイビルマネジメント,https://www.sankei-bm.jp,https://employment.en-japan.com/desc_1041620/?PK=765249&arearoute=1,＜今回の応募受付窓口は、オンタイムデリバリージャパン（株）が行ないます＞/〒150-0043/東京都渋谷区道玄坂1-19-2 SPLINEビル 8F,オンタイムデリバリージャパン株式会社　株式会社サンケイビルマネジメント採用事務局,050-3556-5163,asap@ondeli-japan.com
株式会社夢真（夢真ホールディングスグループ）,http://www.recruit-yumeshin.com/,https://employment.en-japan.com/desc_1041999/?PK=765249&arearoute=1,【東京本社】/〒100-0005/東京都千代田区丸の内1-4-1　丸の内永楽ビルディング 22F,採用担当,03-3210-1217,jinzai@yumeshin.co.jp
株式会社夢真（夢真ホールディングスグループ）,http://www.recruit-yumeshin.com/,https://employment.en-japan.com/desc_1042006/?PK=765249&arearoute=1,【東京本社】/〒100-0005/東京都千代田区丸の内1-4-1 丸の内永楽ビルディング 22F,採用担当,03-3210-1217,jinzai@yumeshin.co.jp
株式会社夢真（夢真ホールディングスグループ）,http://www.recruit-yumeshin.com/,https://employment.en-japan.com/desc_1042009/?PK=765249&arearoute=1,【東京本社】/〒100-0005/東京都千代田区丸の内1-4-1　丸の内永楽ビルディング 22F,採用担当,03-3210-1217,jinzai@yumeshin.co.jp
株式会社ワカバヤシ,https://www.wakabayashi.tv/,https://employment.en-japan.com/desc_1042080/?PK=765249&arearoute=1,〒142-0052/東京都品川区東中延2-4-10,採用担当,03-3788-1879,
有限会社佐藤石油店,,https://employment.en-japan.com/desc_1042104/?PK=765249&arearoute=1,【本社】/〒490-1436/愛知県海部郡飛島村竹之郷6-93,採用担当,0567-55-0732,
株式会社ショクブン（東証・名証二部上場）,http://www.shokubun.co.jp/,https://employment.en-japan.com/desc_1042542/?PK=765249&arearoute=1,〒463-0036/愛知県名古屋市守山区向台3-1807,採用担当,052-773-1011,
UTエイム株式会社,https://www.ut-aim.co.jp/,https://employment.en-japan.com/desc_1041520/?PK=765249&arearoute=1,〒141-0022/東京都品川区東五反田1-11-15　電波ビル6階,採用担当,0120-971-999,
SBSゼンツウ株式会社,http://www.sbs-zentsu.co.jp/,https://employment.en-japan.com/desc_996537/?PK=765249&arearoute=1,〒335-0023/埼玉県戸田市本町4-9-10,採用担当,0120-450-668,
東京・日本交通グループ,http://www.tokyo-nihonkotsu.net/,https://employment.en-japan.com/desc_997114/?PK=765249&arearoute=1,■東京・日本交通株式会社 人事部/〒553-0003/大阪府大阪市福島区福島6-2-6/大阪安藤ビル8F,06-6451-5314／東京・日本交通グル-プ採用窓口,,
国際ハイヤー株式会社（国際自動車グループ）,http://www.km-group.co.jp/,https://employment.en-japan.com/desc_1002855/?PK=765249&arearoute=1,【採用課】/〒107-0052/東京都港区赤坂2-8-3　km赤坂ビルANNEX2　2階,採用担当,0120-03-5931,
新幹線メンテナンス東海株式会社,https://www.smt-jp.co.jp/,https://employment.en-japan.com/desc_1034887/?PK=765249&arearoute=1,〒103-0027/東京都中央区日本橋3-1-17　日本橋ヒロセビル5F,勤労部採用課,090-9100-6214(採用担当直通)／03-3273-3092,
株式会社セノン,http://www.senon.co.jp/,https://employment.en-japan.com/desc_1035435/?PK=765249&arearoute=1,〒101-0003　東京都千代田区一ツ橋2-6-3　一ツ橋ビル1階,採用担当,03-3288-7120,
ダイビル・ファシリティ・マネジメント株式会社,https://www.daibiru-dfml.co.jp,https://employment.en-japan.com/desc_1037641/?PK=765249&arearoute=1,＜東京本部＞/〒100-0011 /東京都千代田区内幸町1-3-3 内幸町ダイビル内,採用担当,03-3506-7470,
トヨタ輸送中部株式会社（トヨタ輸送グループ）,http://toyotayusouchubu.jp/,https://employment.en-japan.com/desc_1037672/?PK=765249&arearoute=1,■富士松事業所/〒448-0008/愛知県刈谷市今岡町吹戸池111,採用担当　坂倉・片岡,0566-36-2201,
株式会社ケンコー,http://ss-kenko.com/,https://employment.en-japan.com/desc_1039100/?PK=765249&arearoute=1,〒108-0071/東京都港区白金台2-5-9　オーカツビル2F,採用係,03-5447-5455,
JCSロジスコ株式会社,https://www.jcs-logisco.co.jp/,https://employment.en-japan.com/desc_1040935/?PK=765249&arearoute=1,読み取り不可避エラー,,,
大阪ガスセキュリティサービス株式会社（大阪ガスグループ）,http://www.oss-og.co.jp,https://employment.en-japan.com/desc_1041847/?PK=765249&arearoute=1,【本社】/〒532-0024/大阪市淀川区十三本町3-6-35,採用担当 辻,06-6306-2061,
株式会社大興,http://daiko.club/,https://employment.en-japan.com/desc_997504/?PK=765249&arearoute=1,【本社】/〒178-0065/東京都練馬区西大泉2-4-10,採用担当,03-3925-1681(つながりにくい場合は080-1140-6962),
株式会社ベクターロジスティクス,http://vector-l.co.jp/,https://employment.en-japan.com/desc_1017973/?PK=765249&arearoute=1,◆営業本部/〒491-0024/愛知県一宮市富士3丁目1-34　2F,採用担当,0586-25-2571,
RaydTech株式会社,https://www.raydtech.com,https://employment.en-japan.com/desc_1035067/?PK=765249&arearoute=1,横浜営業所／〒223-0066 神奈川県横浜市港北区高田町西3-2-14,採用担当,045-594-7378,
株式会社HSK（旧社名：株式会社ホームセキュリティ熊本）,http://www.daishin-group.jp/hstop.html,https://employment.en-japan.com/desc_1037454/?PK=765249&arearoute=1,本社／熊本県熊本市中央区本山2丁目7番1号,採用担当,096-322-2000,
清和海運株式会社,https://www.seiwa-kaiun.co.jp/,https://employment.en-japan.com/desc_1037644/?PK=765249&arearoute=1,本社／〒422-8061/静岡市駿河区森下町1-35 静岡MY タワー3階,採用担当,054-288-2741,
フォレストエナジー株式会社,https://forestenergy.jp/,https://employment.en-japan.com/desc_1037742/?PK=765249&arearoute=1,東京都品川区上大崎3丁目14番37号　JESCO目黒ビル3階,採用担当,nakayama@forestenergy.jp,
 株式会社マルイファシリティーズ,http://www.marui-facilities.co.jp/,https://employment.en-japan.com/desc_1038324/?PK=765249&arearoute=1,■本社　株式会社マルイファシリティーズ/〒164-0001/東京都中野区中野3-34-28,採用担当,03-3229-5650,
芳誠流通株式会社,http://www.hr-hosei.co.jp/,https://employment.en-japan.com/desc_1039058/?PK=765249&arearoute=1,東京都大田区東海3-6-3//採用専用フリーダイヤル/0120-909-831/受付時間：平日 9:00～18:00,bpo@touzai.jp,,
